timestamp,ForecastingTime,AirPressure,Temperature,Humidity,WindSpeed100m,WindSpeed10m,WindDirectionZonal,WindDirectionMeridional,power_normed
2021-01-01 01:00:00+00:00,25.0,0.365847873945076,0.471813102219455,0.704988154144579,0.643812819655206,0.598900145673049,0.78348372394545,0.911870109515348,0.735345
2021-01-01 02:00:00+00:00,26.0,0.355584213385999,0.46042001833688,0.766956392219155,0.625266947516311,0.587462386240864,0.794404431098956,0.904136164853073,0.75468
2021-01-01 03:00:00+00:00,27.0,0.345320552826928,0.449026934454305,0.828924630293732,0.606721075377417,0.576024626808679,0.805114255486365,0.896112736259187,0.727725
2021-01-01 04:00:00+00:00,28.0,0.339117376305769,0.442337433182833,0.843527052574903,0.602581381092933,0.569570844530023,0.803498753315966,0.897351878658625,0.617595
2021-01-01 05:00:00+00:00,29.0,0.332914199784607,0.43564793191136,0.858129474856073,0.598441686808448,0.563117062251368,0.801878218746482,0.898584432453646,0.62775
2021-01-01 06:00:00+00:00,30.0,0.326711023263445,0.428958430639888,0.872731897137244,0.594301992523964,0.556663279972713,0.800252678648459,0.899810377206925,0.54603
2021-01-01 07:00:00+00:00,31.0,0.332423506849515,0.424773816319823,0.884577102088907,0.579548171974766,0.54542098714537,0.794311199923652,0.904204065284969,0.53922
2021-01-01 08:00:00+00:00,32.0,0.338135990435579,0.420589201999757,0.896422307040568,0.564794351425568,0.534178694318026,0.788305436965959,0.908509466039138,0.48213
2021-01-01 09:00:00+00:00,33.0,0.343848474021643,0.416404587679693,0.90826751199223,0.55004053087637,0.522936401490683,0.782236701570065,0.912725639072372,0.49485
2021-01-01 10:00:00+00:00,34.0,0.347524581927065,0.422749839984777,0.910429277466984,0.5203212127645,0.500358192836815,0.800905879618163,0.899318995747941,0.475425
2021-01-01 11:00:00+00:00,35.0,0.351200689832484,0.429095092289861,0.912591042941737,0.49060189465263,0.477779984182946,0.818939211909165,0.885068549407572,0.52947
2021-01-01 12:00:00+00:00,36.0,0.354876797737906,0.435440344594945,0.91475280841649,0.46088257654076,0.455201775529077,0.83629859211588,0.870004412742702,0.4173
2021-01-01 13:00:00+00:00,37.0,0.365905121454169,0.435360769456987,0.92505193614409,0.407997278011593,0.394248312579996,0.929043918253022,0.756751482416329,0.31035
2021-01-01 14:00:00+00:00,38.0,0.376933445170431,0.435281194319028,0.935351063871688,0.355111979482426,0.333294849630915,0.985015167228562,0.621491950101005,0.1755
2021-01-01 15:00:00+00:00,39.0,0.387961768886694,0.435201619181068,0.945650191599288,0.302226680953259,0.272341386681833,0.999414948959474,0.475819138276415,0.28983
