timestamp,ForecastingTime,AirPressure,Temperature,Humidity,WindSpeed100m,WindSpeed10m,WindDirectionZonal,WindDirectionMeridional,power_normed
2021-01-01 01:00:00+00:00,25.0,0.365404214268767,0.431699430566286,0.756205718547209,0.507716546461609,0.461140797072243,0.747384009122524,0.934512559311576,0.885
2021-01-01 02:00:00+00:00,26.0,0.351439635287208,0.433900314353573,0.748824835803676,0.510826309927139,0.466445574044627,0.749049478578318,0.933560110517857,0.681666666666667
2021-01-01 03:00:00+00:00,27.0,0.337475056305649,0.436101198140858,0.741443953060144,0.51393607339267,0.47175035101701,0.750711281082458,0.932601278076954,0.634333333333333
2021-01-01 04:00:00+00:00,28.0,0.332476592798326,0.438306987315486,0.732634809835792,0.503751541599281,0.464311653296071,0.755021988137222,0.930074177248308,0.525
2021-01-01 05:00:00+00:00,29.0,0.327478129290998,0.440512776490113,0.723825666611439,0.493567009805891,0.456872955575131,0.759307225195299,0.927504123307237,0.454
2021-01-01 06:00:00+00:00,30.0,0.32247966578367,0.442718565664741,0.715016523387087,0.483382478012502,0.449434257854191,0.763566564274077,0.924891372934617,0.455666666666667
2021-01-01 07:00:00+00:00,31.0,0.325268691725112,0.443648954130541,0.716971054406528,0.47108682109255,0.440624331237344,0.772811253409802,0.919015552053203,0.338666666666667
2021-01-01 08:00:00+00:00,32.0,0.328057717666554,0.444579342596339,0.718925585425968,0.458791164172597,0.431814404620497,0.781925004558968,0.912938621234982,0.292666666666667
2021-01-01 09:00:00+00:00,33.0,0.330846743607996,0.445509731062139,0.720880116445408,0.446495507252644,0.42300447800365,0.790903443502277,0.906663497152534,0.376333333333333
2021-01-01 10:00:00+00:00,34.0,0.331667502985465,0.448112856611441,0.709796251867735,0.441763085769288,0.421035015429521,0.812046135391431,0.89067534266295,0.527666666666667
2021-01-01 11:00:00+00:00,35.0,0.332488262362932,0.450715982160742,0.69871238729006,0.437030664285932,0.419065552855392,0.832311809814464,0.87358918032465,0.626
2021-01-01 12:00:00+00:00,36.0,0.333309021740399,0.453319107710043,0.687628522712385,0.432298242802576,0.417096090281263,0.851643509325877,0.855453031443997,0.415666666666667
2021-01-01 13:00:00+00:00,37.0,0.336829340397313,0.449574662039252,0.710721498994234,0.420185398785071,0.402439336906571,0.855917259050564,0.851173632357387,0.297666666666667
2021-01-01 14:00:00+00:00,38.0,0.340349659054222,0.44583021636846,0.733814475276081,0.408072554767565,0.387782583531879,0.860138933537395,0.846842852085148,0.318
2021-01-01 15:00:00+00:00,39.0,0.343869977711132,0.442085770697669,0.756907451557929,0.395959710750059,0.373125830157187,0.864307915101497,0.842461324275721,0.284
2021-01-01 16:00:00+00:00,40.0,0.352839983040234,0.439338753786346,0.797570129641924,0.380813973280417,0.358143295395435,0.888344378123818,0.81494231285974,0.242333333333333
2021-01-01 17:00:00+00:00,41.0,0.361809988369333,0.436591736875023,0.838232807725919,0.365668235810775,0.343160760633684,0.910307008437118,0.78574144967133,0.105333333333333
2021-01-01 18:00:00+00:00,42.0,0.370779993698435,0.4338447199637,0.878895485809913,0.350522498341134,0.328178225871932,0.930078521424087,0.755014672866139,0.0046666666666666
2021-01-01 19:00:00+00:00,43.0,0.385522543653898,0.431547363558695,0.88585605490437,0.326599214383407,0.299625983832457,0.967485957786461,0.677360927819205,0.042
2021-01-01 20:00:00+00:00,44.0,0.400265093609356,0.429250007153689,0.892816623998825,0.30267593042568,0.271073741792981,0.991000795974203,0.594436427362548,0.114333333333333
2021-01-01 21:00:00+00:00,45.0,0.415007643564819,0.426952650748685,0.899777193093281,0.278752646467953,0.242521499753506,0.999924229538607,0.508705495307887,0.111666666666667
2021-01-01 22:00:00+00:00,46.0,0.427365712485267,0.408894284814965,0.910399623846442,0.296010780498521,0.243478943830097,0.99795534567116,0.545171833238844,0.2
2021-01-01 23:00:00+00:00,47.0,0.439723781405716,0.390835918881245,0.921022054599601,0.31326891452909,0.244436387906687,0.993330028889021,0.581397193843546,0.208666666666667
2021-01-02 00:00:00+00:00,24.0,0.447845798373263,0.365556822780619,0.928499181692206,0.363267504887103,0.293602653885907,0.968165924143404,0.675558215254904,0.171333333333333
2021-01-02 01:00:00+00:00,25.0,0.451089937334438,0.366954858172989,0.922190116920225,0.378028863530811,0.321060587073824,0.950306662214094,0.717310673267419,0.260333333333333
2021-01-02 02:00:00+00:00,26.0,0.454334076295613,0.368352893565358,0.915881052148242,0.39279022217452,0.348518520261741,0.92873287307277,0.757270560817213,0.258
2021-01-02 03:00:00+00:00,27.0,0.457578215256789,0.369750928957728,0.90957198737626,0.407551580818228,0.375976453449658,0.903622516395688,0.795108253441701,0.365333333333333
2021-01-02 04:00:00+00:00,28.0,0.459873229629803,0.369003674952684,0.915855457302169,0.410562990212262,0.383152557285522,0.889429730599744,0.813599268833245,0.425666666666667
2021-01-02 05:00:00+00:00,29.0,0.462168244002815,0.36825642094764,0.922138927228077,0.413574399606297,0.390328661121386,0.874390553885341,0.831408704066163,0.424
2021-01-02 06:00:00+00:00,30.0,0.46446325837583,0.367509166942595,0.928422397153986,0.416585809000331,0.397504764957251,0.8585376725673,0.848497851914799,0.37
2021-01-02 07:00:00+00:00,31.0,0.479446979333201,0.371400774233636,0.932139068315996,0.4140731055764,0.400937073833847,0.917716063882998,0.774796847650827,0.499333333333333
2021-01-02 08:00:00+00:00,32.0,0.494430700290572,0.375292381524677,0.935855739478006,0.411560402152469,0.404369382710443,0.96196708842081,0.691275791552755,0.400333333333333
2021-01-02 09:00:00+00:00,33.0,0.509414421247943,0.379183988815717,0.939572410640015,0.409047698728538,0.40780169158704,0.98970940579308,0.600919365232072,0.460333333333333
2021-01-02 10:00:00+00:00,34.0,0.52803904636318,0.384427847883939,0.913021141443618,0.405099505658042,0.402967897997355,0.997499826932117,0.549939393054689,0.478333333333333
2021-01-02 11:00:00+00:00,35.0,0.546663671478417,0.38967170695216,0.88646987224722,0.401151312587546,0.398134104407671,0.999997550182909,0.498428136015627,0.421666666666667
2021-01-02 12:00:00+00:00,36.0,0.565288296593654,0.394915566020382,0.859918603050822,0.39720311951705,0.393300310817987,0.997176003285512,0.446933601389699,0.452666666666667
